side,rank,re_neff,im_neff,tm_fraction,guided
1,109,-0.0228241,5.2296e+00,0.2719,0
1,110,0.0000001,5.2606e+00,0.3717,0
1,111,-0.0219437,5.2995e+00,0.2971,0
1,112,0.0219445,5.2995e+00,0.2971,0
1,113,0.0045772,5.3505e+00,0.3185,0
1,114,-0.0045771,5.3505e+00,0.3185,0
1,115,-0.0265597,5.3904e+00,0.1815,0
1,116,0.0265604,5.3904e+00,0.1815,0
1,117,0.0000002,5.3942e+00,0.2205,0
1,118,-0.0000000,5.4430e+00,0.2643,0
1,119,-0.0153728,5.4665e+00,0.3804,0
1,120,0.0153731,5.4665e+00,0.3804,0
1,121,-0.0000002,5.4790e+00,0.3183,0
1,122,0.0000004,5.5393e+00,0.2292,0
1,123,0.0000000,5.5679e+00,0.3786,0
1,124,0.0178979,5.6116e+00,0.2505,0
1,125,-0.0178975,5.6116e+00,0.2505,0
1,126,0.0000000,5.6265e+00,0.3006,0
1,127,-0.0716533,5.6455e+00,0.2440,0
1,128,0.0716539,5.6455e+00,0.2440,0
1,129,0.0000001,5.6722e+00,0.0756,0
1,130,0.0000010,5.7070e+00,0.1218,0
1,131,0.0000001,5.7810e+00,0.1680,0
1,132,0.0000001,5.7959e+00,0.3665,0
1,133,0.0000002,5.8160e+00,0.3503,0
1,134,-0.0088659,5.8527e+00,0.3840,0
1,135,0.0088655,5.8527e+00,0.3840,0
1,136,-0.0000001,5.8915e+00,0.2317,0
1,137,0.0000001,5.9028e+00,0.2050,0
1,138,0.0000001,5.9327e+00,0.1298,0
1,139,-0.0455670,5.9651e+00,0.2541,0
1,140,0.0455693,5.9651e+00,0.2541,0
1,141,0.0000002,5.9770e+00,0.2834,0
1,142,-0.0000001,6.0039e+00,0.2359,0
1,143,0.0082153,6.0321e+00,0.1556,0
1,144,-0.0082152,6.0321e+00,0.1556,0
1,145,0.0000001,6.0686e+00,0.3416,0
1,146,-0.0070485,6.1219e+00,0.4238,0
1,147,0.0070491,6.1219e+00,0.4238,0
1,148,0.0000002,6.1970e+00,0.2026,0
1,149,0.0113405,6.2146e+00,0.2221,0
1,150,-0.0113400,6.2146e+00,0.2221,0
1,151,-0.0060766,6.2214e+00,0.1955,0
1,152,0.0060766,6.2214e+00,0.1955,0
1,153,-0.0071076,6.2704e+00,0.2801,0
1,154,0.0071078,6.2704e+00,0.2801,0
1,155,-0.0068230,6.3250e+00,0.3208,0
1,156,0.0068231,6.3250e+00,0.3208,0
1,157,0.0000000,6.3483e+00,0.2514,0
1,158,0.0013649,6.3613e+00,0.2546,0
1,159,-0.0013646,6.3613e+00,0.2546,0
1,160,0.0000001,6.4026e+00,0.3034,0
1,161,0.0000003,6.4255e+00,0.2602,0
1,162,0.0000001,6.4523e+00,0.3089,0
1,163,0.0000001,6.4816e+00,0.4061,0
1,164,0.0000000,6.5188e+00,0.3788,0
1,165,0.0000002,6.5740e+00,0.2400,0
1,166,-0.0175260,6.5849e+00,0.1090,0
1,167,0.0175261,6.5849e+00,0.1090,0
1,168,-0.0063419,6.6164e+00,0.1345,0
1,169,0.0063420,6.6164e+00,0.1345,0
1,170,0.0095922,6.6372e+00,0.2769,0
1,171,-0.0095909,6.6372e+00,0.2769,0
1,172,0.0000001,6.7023e+00,0.3895,0
1,173,0.0000004,6.7194e+00,0.3204,0
1,174,-0.0156331,6.7200e+00,0.2002,0
1,175,0.0156331,6.7200e+00,0.2002,0
1,176,0.0000000,6.7738e+00,0.2908,0
1,177,0.0000005,6.7964e+00,0.3744,0
1,178,-0.0000001,6.8088e+00,0.3791,0
1,179,0.0064710,6.8232e+00,0.3127,0
1,180,-0.0064706,6.8232e+00,0.3127,0
1,181,-0.0210391,6.8890e+00,0.1591,0
1,182,0.0210396,6.8890e+00,0.1591,0
1,183,0.0000003,6.9010e+00,0.3039,0
1,184,0.0000000,6.9087e+00,0.2733,0
1,185,0.0000000,6.9491e+00,0.2825,0
1,186,0.0000000,6.9656e+00,0.2073,0
1,187,0.0000000,6.9776e+00,0.1763,0
1,188,0.0000001,7.0030e+00,0.2326,0
1,189,0.0000003,7.0178e+00,0.1399,0
1,190,0.0000001,7.0366e+00,0.3580,0
1,191,-0.0134169,7.0386e+00,0.3490,0
1,192,0.0134174,7.0386e+00,0.3490,0
1,193,0.0000007,7.0596e+00,0.3819,0
1,194,-0.1301056,7.0621e+00,0.1229,0
1,195,0.1301066,7.0621e+00,0.1229,0
1,196,-0.0000000,7.0818e+00,0.4017,0
1,197,-0.0000002,7.1428e+00,0.1452,0
1,198,0.0000001,7.1548e+00,0.1529,0
1,199,-0.0000006,7.2042e+00,0.3230,0
2,0,1.2453128,2.1333e-02,0.1198,0
2,1,1.1135895,4.2653e-03,0.6146,0
2,2,1.0114396,1.8969e-02,0.1243,0
2,3,0.8424936,3.9780e-03,0.7575,0
2,4,0.2640093,2.4579e-02,0.0284,0
2,5,0.2103766,9.7500e-03,0.2060,0
2,6,0.1100551,1.7329e-02,0.1633,0
2,7,2.2782214,1.5766e-02,0.5623,1
2,8,-0.0012918,6.1864e-01,0.1213,0
2,9,0.0204137,7.3988e-01,0.6117,0
2,10,0.0048984,8.9316e-01,0.1778,0
2,11,0.0038333,1.0625e+00,0.2778,0
2,12,0.0056780,1.1669e+00,0.3967,0
2,13,-0.0423273,1.2484e+00,0.3634,0
2,14,0.0521684,1.2526e+00,0.3686,0
2,15,0.0007963,1.3244e+00,0.0624,0
2,16,0.0242276,1.6529e+00,0.2199,0
2,17,0.0005538,1.6839e+00,0.1546,0
2,18,-0.0183082,1.7292e+00,0.2520,0
2,19,0.0224553,1.7301e+00,0.2380,0
2,20,0.0002775,1.8478e+00,0.2662,0
2,21,0.0006145,1.9182e+00,0.3715,0
2,22,0.0003504,1.9663e+00,0.0511,0
2,23,0.0035831,2.0942e+00,0.4272,0
2,24,-0.0004256,2.1146e+00,0.2373,0
2,25,0.0106181,2.2461e+00,0.2520,0
2,26,-0.0026840,2.2524e+00,0.1274,0
2,27,-0.0309452,2.3151e+00,0.3515,0
2,28,0.0455167,2.3260e+00,0.3204,0
2,29,0.0091297,2.4203e+00,0.4260,0
2,30,-0.0015698,2.4278e+00,0.3228,0
2,31,0.0010767,2.5230e+00,0.2719,0
2,32,0.0011289,2.6259e+00,0.2606,0
2,33,0.0048119,2.6572e+00,0.2138,0
2,34,0.0183972,2.7145e+00,0.1515,0
2,35,0.0002893,2.7378e+00,0.1186,0
2,36,-0.0209776,2.8319e+00,0.2677,0
2,37,0.0214407,2.8323e+00,0.2726,0
2,38,-0.3749965,2.8258e+00,0.1679,0
2,39,0.0002249,2.9004e+00,0.0449,0
2,40,-0.0122199,2.9419e+00,0.3908,0
2,41,0.0150955,2.9434e+00,0.3689,0
2,42,0.3586656,2.9612e+00,0.2036,0
2,43,0.0007260,3.0737e+00,0.1488,0
2,44,0.0002454,3.0744e+00,0.1486,0
2,45,0.0000793,3.1198e+00,0.0941,0
2,46,0.0289122,3.1631e+00,0.3932,0
2,47,0.0162678,3.2239e+00,0.2762,0
2,48,-0.0151162,3.2255e+00,0.2516,0
2,49,0.6301332,3.3313e+00,0.3445,0
2,50,0.0204753,3.4078e+00,0.1962,0
2,51,-0.0131413,3.4158e+00,0.1731,0
2,52,-0.0336388,3.4200e+00,0.1967,0
2,53,0.0458027,3.4634e+00,0.2855,0
2,54,-0.0119913,3.4920e+00,0.4049,0
2,55,0.0062881,3.5673e+00,0.3102,0
2,56,-0.1087108,3.5998e+00,0.1561,0
2,57,0.1125036,3.6097e+00,0.1669,0
2,58,-0.0039885,3.6398e+00,0.3136,0
2,59,0.0363977,3.6876e+00,0.2041,0
2,60,-0.0006556,3.7089e+00,0.2063,0
2,61,0.0306508,3.7577e+00,0.2191,0
2,62,0.0007619,3.7604e+00,0.2205,0
2,63,-0.0156379,3.7685e+00,0.2016,0
2,64,-0.0054007,3.8595e+00,0.3101,0
2,65,-0.0007790,3.8812e+00,0.2157,0
2,66,-0.0061463,3.8866e+00,0.2215,0
2,67,0.0270349,3.8948e+00,0.2004,0
2,68,0.0004124,3.9439e+00,0.4394,0
2,69,0.0006241,3.9747e+00,0.0884,0
2,70,0.0106849,4.0600e+00,0.2046,0
2,71,0.0062724,4.0798e+00,0.2434,0
2,72,-0.0049157,4.1064e+00,0.1951,0
2,73,0.0172029,4.1331e+00,0.1671,0
2,74,-0.0014745,4.1578e+00,0.2258,0
2,75,-0.0127131,4.1818e+00,0.2737,0
2,76,0.0124625,4.1825e+00,0.2819,0
2,77,-0.0011190,4.3025e+00,0.3245,0
2,78,0.0201942,4.3676e+00,0.3157,0
2,79,-0.0192479,4.3733e+00,0.3177,0
2,80,0.0000877,4.4054e+00,0.2721,0
2,81,0.0012277,4.4281e+00,0.2763,0
2,82,0.0088957,4.4757e+00,0.2255,0
2,83,0.0000069,4.4950e+00,0.4504,0
2,84,5.0194576,5.2943e-01,0.5078,0
2,85,-0.0158995,4.5419e+00,0.1576,0
2,86,0.0137982,4.5423e+00,0.1714,0
2,87,0.0030009,4.5521e+00,0.2838,0
2,88,-0.0008408,4.6424e+00,0.2268,0
2,89,-0.0116139,4.6808e+00,0.3458,0
2,90,0.0282114,4.6839e+00,0.3914,0
2,91,0.0008325,4.6995e+00,0.3881,0
2,92,0.0110248,4.7179e+00,0.2948,0
2,93,-0.0075391,4.7193e+00,0.2697,0
2,94,0.0002057,4.7800e+00,0.0702,0
2,95,0.0110305,4.7951e+00,0.3635,0
2,96,0.0059604,4.8083e+00,0.2915,0
2,97,-0.0086264,4.8822e+00,0.1347,0
2,98,0.0148764,4.8847e+00,0.1345,0
2,99,-0.0015120,4.9096e+00,0.2714,0
2,100,0.0515546,4.9228e+00,0.2681,0
2,101,-0.0395830,4.9405e+00,0.2297,0
2,102,0.0374932,4.9689e+00,0.3434,0
2,103,-0.0236085,4.9752e+00,0.3463,0
2,104,-0.0002850,5.0525e+00,0.0826,0
2,105,0.0052173,5.0842e+00,0.2992,0
2,106,0.0186046,5.1242e+00,0.3726,0
2,107,-0.0208149,5.1265e+00,0.3797,0
2,108,0.0010036,5.1308e+00,0.2637,0
2,109,-0.0000015,5.2045e+00,0.1512,0
2,110,0.0010117,5.2222e+00,0.2746,0
2,111,-0.0000530,5.2590e+00,0.3287,0
2,112,-0.0158127,5.3156e+00,0.3252,0
2,113,0.0052871,5.3235e+00,0.3543,0
2,114,0.0287023,5.3446e+00,0.3668,0
2,115,-0.0242307,5.3466e+00,0.3532,0
2,116,-0.0494607,5.3953e+00,0.1392,0
2,117,0.0005285,5.3974e+00,0.2031,0
2,118,0.0436710,5.4054e+00,0.1421,0
2,119,-0.0026205,5.4495e+00,0.1955,0
2,120,0.0056996,5.4502e+00,0.1983,0
2,121,-0.0004701,5.4567e+00,0.1909,0
2,122,0.0097491,5.4890e+00,0.3408,0
2,123,-0.0072596,5.4919e+00,0.3561,0
2,124,-0.0006767,5.5269e+00,0.2155,0
2,125,-0.0053324,5.6088e+00,0.1836,0
2,126,0.0079786,5.6093e+00,0.1839,0
2,127,0.0041819,5.6484e+00,0.3475,0
2,128,0.0029644,5.6658e+00,0.3488,0
2,129,-0.0001664,5.6872e+00,0.1827,0
2,130,6.1134149,4.9918e-01,0.4567,0
2,131,0.0030034,5.7140e+00,0.2840,0
2,132,0.0009430,5.7313e+00,0.1125,0
2,133,-0.0007905,5.7773e+00,0.1970,0
2,134,-0.0082250,5.8224e+00,0.3456,0
2,135,0.0108430,5.8243e+00,0.3493,0
2,136,-0.0250968,5.8317e+00,0.3461,0
2,137,0.0444098,5.8373e+00,0.3424,0
2,138,0.0167606,5.9010e+00,0.4008,0
2,139,-0.0094592,5.9037e+00,0.3650,0
2,140,-0.0018949,5.9105e+00,0.2064,0
2,141,0.0011799,5.9550e+00,0.2936,0
2,142,0.0003701,5.9691e+00,0.4176,0
2,143,-0.0001427,5.9882e+00,0.1336,0
2,144,-0.0012478,6.0340e+00,0.1686,0
2,145,0.0010389,6.0345e+00,0.1442,0
2,146,0.0015191,6.0644e+00,0.2056,0
2,147,-0.0043314,6.1350e+00,0.2947,0
2,148,0.0341414,6.1511e+00,0.3656,0
2,149,0.1473515,6.1646e+00,0.2539,0
2,150,-0.0389395,6.1670e+00,0.3022,0
2,151,-0.1070212,6.1675e+00,0.2569,0
2,152,0.0008598,6.2094e+00,0.2757,0
2,153,0.0020617,6.2259e+00,0.1752,0
2,154,0.0181750,6.2262e+00,0.1893,0
2,155,-0.0182041,6.2267e+00,0.2022,0
2,156,0.0210180,6.2830e+00,0.3090,0
2,157,-0.0241651,6.2885e+00,0.3090,0
2,158,0.0004811,6.3136e+00,0.3421,0
2,159,0.0095564,6.3557e+00,0.2785,0
2,160,-0.0082796,6.3561e+00,0.2781,0
2,161,-0.0068776,6.3793e+00,0.3567,0
2,162,0.0093210,6.3813e+00,0.3500,0
2,163,0.0011903,6.4313e+00,0.3824,0
2,164,0.0000716,6.4368e+00,0.2345,0
2,165,0.0014804,6.4575e+00,0.2140,0
2,166,0.0004892,6.5118e+00,0.4112,0
2,167,-0.1314300,6.5161e+00,0.0903,0
2,168,0.0068792,6.5253e+00,0.3901,0
2,169,0.1260549,6.5260e+00,0.0957,0
