side,rank,re_neff,im_neff,tm_fraction,guided
1,109,0.0270650,5.2306e+00,0.2561,0
1,110,0.0000001,5.2675e+00,0.3394,0
1,111,-0.0121753,5.3170e+00,0.3387,0
1,112,0.0121756,5.3170e+00,0.3387,0
1,113,-0.0000002,5.3443e+00,0.3696,0
1,114,-0.0000002,5.3609e+00,0.3401,0
1,115,0.0000002,5.3883e+00,0.2551,0
1,116,-0.0000001,5.4162e+00,0.1939,0
1,117,0.0084691,5.4448e+00,0.1940,0
1,118,-0.0084690,5.4448e+00,0.1940,0
1,119,0.0000002,5.4672e+00,0.2127,0
1,120,-0.0152728,5.4745e+00,0.3007,0
1,121,0.0152728,5.4745e+00,0.3007,0
1,122,0.0000002,5.5838e+00,0.2185,0
1,123,-0.0611151,5.5916e+00,0.2097,0
1,124,0.0611160,5.5916e+00,0.2097,0
1,125,-0.0000001,5.5956e+00,0.3810,0
1,126,0.0000001,5.6193e+00,0.1610,0
1,127,0.0106377,5.6490e+00,0.2464,0
1,128,-0.0106368,5.6490e+00,0.2464,0
1,129,0.0000000,5.6867e+00,0.0740,0
1,130,0.0066267,5.7723e+00,0.0830,0
1,131,-0.0066253,5.7723e+00,0.0830,0
1,132,0.0000001,5.7958e+00,0.1807,0
1,133,0.0172727,5.8280e+00,0.3379,0
1,134,-0.0172724,5.8280e+00,0.3379,0
1,135,-0.0071971,5.8799e+00,0.3792,0
1,136,0.0071972,5.8799e+00,0.3792,0
1,137,0.0000000,5.9196e+00,0.1964,0
1,138,-0.0000002,5.9782e+00,0.1157,0
1,139,0.0000006,5.9814e+00,0.1017,0
1,140,-0.0059466,5.9962e+00,0.2660,0
1,141,0.0059472,5.9962e+00,0.2660,0
1,142,-0.0000000,6.0330e+00,0.2106,0
1,143,0.0000001,6.0595e+00,0.2138,0
1,144,0.0000010,6.0802e+00,0.1422,0
1,145,-0.0000003,6.0983e+00,0.2006,0
1,146,-0.0109081,6.1608e+00,0.3545,0
1,147,0.0109084,6.1608e+00,0.3545,0
1,148,0.0000001,6.1987e+00,0.2141,0
1,149,0.0417431,6.2091e+00,0.1676,0
1,150,-0.0417431,6.2092e+00,0.1676,0
1,151,0.0000001,6.2157e+00,0.2112,0
1,152,0.0000001,6.2314e+00,0.2180,0
1,153,0.0000001,6.2706e+00,0.3502,0
1,154,0.0000001,6.2862e+00,0.2614,0
1,155,-0.0024377,6.3363e+00,0.3402,0
1,156,0.0024378,6.3363e+00,0.3402,0
1,157,-0.0164898,6.3563e+00,0.2332,0
1,158,0.0164897,6.3563e+00,0.2332,0
1,159,0.0000001,6.3701e+00,0.2293,0
1,160,-0.0000000,6.4180e+00,0.3620,0
1,161,0.0000004,6.4548e+00,0.2550,0
1,162,0.0000001,6.4721e+00,0.1624,0
1,163,-0.0000001,6.4972e+00,0.3909,0
1,164,-0.1056241,6.5247e+00,0.1385,0
1,165,0.1056250,6.5247e+00,0.1385,0
1,166,0.0000001,6.5295e+00,0.3815,0
1,167,0.0000001,6.5846e+00,0.1696,0
1,168,0.0000001,6.5950e+00,0.2321,0
1,169,-0.0000000,6.6290e+00,0.0799,0
1,170,0.0026682,6.6603e+00,0.0969,0
1,171,-0.0026683,6.6603e+00,0.0969,0
1,172,-0.0000000,6.6860e+00,0.1843,0
1,173,0.0000005,6.6867e+00,0.1699,0
1,174,0.0000004,6.6982e+00,0.2324,0
1,175,0.0000001,6.7455e+00,0.2455,0
1,176,0.0035601,6.7671e+00,0.3533,0
1,177,-0.0035598,6.7671e+00,0.3533,0
1,178,0.0000001,6.8152e+00,0.2681,0
1,179,-0.0000001,6.8219e+00,0.3082,0
1,180,0.0000006,6.8312e+00,0.2923,0
1,181,0.0099142,6.8743e+00,0.3387,0
1,182,-0.0099131,6.8743e+00,0.3387,0
1,183,0.0000000,6.9129e+00,0.3390,0
1,184,0.0000000,6.9342e+00,0.2486,0
1,185,0.0000002,6.9406e+00,0.3355,0
1,186,0.0000001,6.9661e+00,0.2243,0
1,187,0.0000000,6.9762e+00,0.1387,0
1,188,0.0000001,7.0025e+00,0.2420,0
1,189,-0.0281597,7.0289e+00,0.1524,0
1,190,0.0281596,7.0289e+00,0.1524,0
1,191,0.0000001,7.0312e+00,0.1222,0
1,192,-0.0097259,7.0601e+00,0.3286,0
1,193,0.0097260,7.0601e+00,0.3286,0
1,194,-0.0000001,7.0962e+00,0.3948,0
1,195,0.0000018,7.1220e+00,0.4238,0
1,196,-0.0000006,7.1270e+00,0.4069,0
1,197,0.0000001,7.1455e+00,0.1113,0
1,198,0.0000001,7.1737e+00,0.1138,0
1,199,0.0000000,7.2036e+00,0.2521,0
2,0,1.8881120,2.4590e-02,0.5899,1
2,1,1.1584051,2.9049e-03,0.0389,0
2,2,1.0243962,4.1867e-03,0.5714,0
2,3,0.9003816,1.1576e-02,0.2419,0
2,4,0.7944920,3.3584e-03,0.6565,0
2,5,-0.0148879,1.6326e-01,0.1185,0
2,6,0.0361261,1.7546e-01,0.1756,0
2,7,0.0120846,3.6255e-01,0.0322,0
2,8,0.0008168,7.1538e-01,0.0288,0
2,9,0.0009781,8.6176e-01,0.7219,0
2,10,-0.0011874,1.0298e+00,0.2188,0
2,11,-0.0396605,1.1632e+00,0.2177,0
2,12,0.0431635,1.1681e+00,0.2112,0
2,13,-0.0431845,1.3523e+00,0.2070,0
2,14,0.0571590,1.3656e+00,0.1991,0
2,15,0.0050908,1.3766e+00,0.0239,0
2,16,-0.0089633,1.7286e+00,0.2725,0
2,17,0.0089947,1.7298e+00,0.2672,0
2,18,-0.0028133,1.7718e+00,0.1554,0
2,19,0.0189979,1.7996e+00,0.2000,0
2,20,0.0008483,1.8634e+00,0.1823,0
