side,rank,re_neff,im_neff,tm_fraction,guided
1,170,-0.0067946,6.6654e+00,0.2361,0
1,171,0.0067952,6.6654e+00,0.2361,0
1,172,0.0000002,6.7106e+00,0.3337,0
1,173,-0.0125744,6.7222e+00,0.1736,0
1,174,0.0125745,6.7222e+00,0.1736,0
1,175,0.0000003,6.7403e+00,0.3680,0
1,176,0.0000000,6.7754e+00,0.3071,0
1,177,-0.0000000,6.8062e+00,0.2931,0
1,178,0.0000001,6.8130e+00,0.3005,0
1,179,-0.0205423,6.8466e+00,0.3383,0
1,180,0.0205434,6.8466e+00,0.3383,0
1,181,-0.0146340,6.8994e+00,0.1255,0
1,182,0.0146342,6.8994e+00,0.1255,0
1,183,-0.0014007,6.9120e+00,0.3513,0
1,184,0.0014010,6.9120e+00,0.3513,0
1,185,0.0000000,6.9504e+00,0.3350,0
1,186,0.0000000,6.9678e+00,0.2122,0
1,187,0.0000000,6.9788e+00,0.1854,0
1,188,0.0000001,7.0082e+00,0.2414,0
1,189,0.0000003,7.0329e+00,0.1202,0
1,190,0.0000001,7.0424e+00,0.3189,0
1,191,-0.0062547,7.0431e+00,0.3457,0
1,192,0.0062547,7.0431e+00,0.3457,0
1,193,-0.1185484,7.0878e+00,0.1062,0
1,194,0.1185491,7.0878e+00,0.1062,0
1,195,-0.0000010,7.0920e+00,0.2498,0
1,196,0.0000016,7.0968e+00,0.3217,0
1,197,-0.0000002,7.1301e+00,0.0641,0
1,198,0.0000001,7.1585e+00,0.1414,0
1,199,-0.0000000,7.1974e+00,0.2490,0
1,200,0.0000000,7.2147e+00,0.2549,0
1,201,0.0016967,7.2602e+00,0.3889,0
1,202,-0.0016964,7.2602e+00,0.3889,0
1,203,0.0000004,7.2774e+00,0.3073,0
1,204,0.0000002,7.3077e+00,0.2392,0
1,205,0.0000004,7.3390e+00,0.3710,0
1,206,0.0000000,7.3690e+00,0.2548,0
1,207,-0.0000000,7.3923e+00,0.1860,0
1,208,0.0000004,7.4011e+00,0.3357,0
1,209,-0.0101443,7.4110e+00,0.2414,0
