side,rank,re_neff,im_neff,tm_fraction,guided
1,158,0.0000000,6.2962e+00,0.4330,0
1,159,-0.0000000,6.3386e+00,0.2357,0
1,160,0.0136991,6.3698e+00,0.1696,0
1,161,-0.0136986,6.3698e+00,0.1696,0
1,162,0.0000000,6.3722e+00,0.0858,0
1,163,-0.0000000,6.3774e+00,0.0609,0
1,164,0.0000000,6.4056e+00,0.2131,0
1,165,0.0000002,6.4196e+00,0.1806,0
1,166,0.0000001,6.4256e+00,0.1773,0
1,167,0.0000000,6.4631e+00,0.3048,0
1,168,0.0000001,6.5352e+00,0.2994,0
1,169,-0.0077188,6.5724e+00,0.2655,0
1,170,0.0077189,6.5724e+00,0.2655,0
1,171,0.0000004,6.6121e+00,0.2619,0
1,172,-0.0000001,6.6235e+00,0.2287,0
1,173,0.0000003,6.6307e+00,0.2272,0
1,174,0.0000001,6.6654e+00,0.1799,0
1,175,0.0000000,6.6742e+00,0.1628,0
1,176,-0.0185741,6.6830e+00,0.2797,0
1,177,0.0185746,6.6830e+00,0.2797,0
1,178,0.0000000,6.6941e+00,0.3301,0
1,179,0.0000001,6.6977e+00,0.1470,0
1,180,0.0000010,6.7412e+00,0.4186,0
1,181,-0.0000001,6.7597e+00,0.3934,0
1,182,-0.0000001,6.7607e+00,0.3741,0
1,183,-0.0000000,6.8430e+00,0.1768,0
1,184,0.0000002,6.8634e+00,0.1452,0
1,185,-0.0167266,6.8795e+00,0.4086,0
1,186,0.0167270,6.8795e+00,0.4086,0
1,187,-0.0000001,6.9075e+00,0.1826,0
1,188,-0.0000006,6.9488e+00,0.1292,0
1,189,-0.0060315,6.9494e+00,0.1817,0
1,190,0.0060326,6.9494e+00,0.1817,0
1,191,0.0000004,7.0072e+00,0.3942,0
1,192,-0.0000000,7.0161e+00,0.3456,0
1,193,0.0000001,7.0395e+00,0.2761,0
1,194,-0.0875602,7.0513e+00,0.1472,0
1,195,0.0875603,7.0513e+00,0.1472,0
1,196,-0.0028761,7.0903e+00,0.3330,0
1,197,0.0028764,7.0903e+00,0.3330,0
1,198,0.0285332,7.1109e+00,0.2578,0
1,199,-0.0285328,7.1109e+00,0.2578,0
2,0,1.8876829,2.4418e-02,0.5901,1
2,1,1.1589342,2.8832e-03,0.0383,0
2,2,1.0251828,4.1741e-03,0.5713,0
2,3,0.9006200,1.1571e-02,0.2417,0
2,4,0.7949329,3.2751e-03,0.6579,0
2,5,-0.0006954,1.4899e-01,0.0817,0
2,6,0.0221173,1.7966e-01,0.1992,0
2,7,0.0124688,3.5139e-01,0.0290,0
2,8,0.0007973,7.0038e-01,0.0259,0
2,9,0.0008361,8.6437e-01,0.7223,0
2,10,-0.0009487,1.0185e+00,0.2185,0
2,11,-0.0377432,1.1603e+00,0.2359,0
2,12,0.0411788,1.1652e+00,0.2297,0
2,13,-0.0472293,1.3504e+00,0.2129,0
2,14,0.0634972,1.3620e+00,0.2205,0
2,15,0.0025523,1.3629e+00,0.0174,0
2,16,0.0004477,1.7153e+00,0.3081,0
2,17,-0.0029488,1.7385e+00,0.3556,0
2,18,-0.0123187,1.7702e+00,0.2191,0
2,19,0.0306686,1.7827e+00,0.2106,0
2,20,0.0006746,1.8472e+00,0.1809,0
2,21,0.0007867,1.9509e+00,0.5595,0
2,22,0.0037025,1.9706e+00,0.1266,0
2,23,-0.0000180,2.1141e+00,0.2787,0
2,24,0.0055022,2.1509e+00,0.5332,0
2,25,-0.0037817,2.2406e+00,0.1128,0
2,26,0.0065133,2.2448e+00,0.1526,0
2,27,-0.0182787,2.3165e+00,0.3067,0
2,28,0.0233950,2.3236e+00,0.2898,0
2,29,0.0002721,2.3995e+00,0.3188,0
2,30,0.0021948,2.4512e+00,0.5704,0
2,31,0.0020596,2.4922e+00,0.2694,0
2,32,0.0029205,2.6336e+00,0.3322,0
2,33,0.0024380,2.6872e+00,0.4602,0
2,34,0.0046196,2.7474e+00,0.1523,0
2,35,0.0097638,2.7777e+00,0.3070,0
2,36,-0.0002728,2.8003e+00,0.2975,0
2,37,-0.0001676,2.8426e+00,0.3109,0
2,38,0.0010644,2.8481e+00,0.1065,0
2,39,-0.3187885,2.8782e+00,0.1599,0
2,40,0.0000934,2.8989e+00,0.4215,0
2,41,0.3241956,2.8978e+00,0.1580,0
2,42,0.0014423,2.9655e+00,0.1749,0
2,43,0.0349284,3.0531e+00,0.0927,0
2,44,-0.0362555,3.0537e+00,0.0973,0
2,45,0.0003395,3.0778e+00,0.0981,0
2,46,0.0119229,3.1779e+00,0.3726,0
2,47,-0.0029923,3.1838e+00,0.2991,0
2,48,0.0004639,3.2287e+00,0.4983,0
2,49,-0.0000930,3.3394e+00,0.2043,0
2,50,-0.0603871,3.4246e+00,0.2094,0
2,51,0.0631249,3.4387e+00,0.2119,0
2,52,0.0167458,3.4427e+00,0.3854,0
2,53,-0.0141588,3.4447e+00,0.3786,0
2,54,4.0883399,4.6458e-01,0.5047,0
2,55,0.0103334,3.5726e+00,0.2265,0
2,56,-0.0069960,3.5788e+00,0.2953,0
2,57,-0.0203490,3.6066e+00,0.1818,0
2,58,0.0373926,3.6106e+00,0.1354,0
2,59,-0.0054191,3.6753e+00,0.2350,0
2,60,0.0156948,3.6753e+00,0.2267,0
2,61,-0.0045357,3.7319e+00,0.0952,0
2,62,0.0109218,3.7428e+00,0.1099,0
2,63,0.0006861,3.7805e+00,0.1057,0
2,64,0.0014595,3.8124e+00,0.3283,0
2,65,0.0011783,3.8296e+00,0.3170,0
2,66,0.0015467,3.8697e+00,0.1478,0
2,67,-0.0133402,3.8964e+00,0.0594,0
2,68,0.0248889,3.9017e+00,0.0788,0
2,69,0.0017964,3.9547e+00,0.5038,0
2,70,-0.0071428,4.0238e+00,0.1323,0
2,71,0.0137832,4.0600e+00,0.1942,0
2,72,-0.0005307,4.0853e+00,0.4345,0
2,73,0.0232790,4.1001e+00,0.2318,0
2,74,0.0050153,4.1386e+00,0.3298,0
2,75,-0.0295671,4.1708e+00,0.2768,0
2,76,0.0306177,4.1809e+00,0.3053,0
2,77,0.0000617,4.1829e+00,0.3216,0
2,78,-0.0015172,4.2734e+00,0.2791,0
2,79,-0.0002595,4.3056e+00,0.2954,0
2,80,0.1957969,4.3951e+00,0.2444,0
2,81,0.0003589,4.4138e+00,0.2034,0
2,82,-0.0141401,4.4444e+00,0.1522,0
2,83,0.0105829,4.4615e+00,0.1884,0
2,84,-0.0005435,4.5048e+00,0.3825,0
2,85,0.0011178,4.5334e+00,0.4155,0
2,86,0.0297440,4.5354e+00,0.3675,0
2,87,0.0037161,4.5523e+00,0.3533,0
2,88,0.0357719,4.5694e+00,0.3038,0
2,89,-0.0094764,4.5860e+00,0.2221,0
2,90,-0.0000001,4.6075e+00,0.2070,0
2,91,0.0001293,4.6519e+00,0.1407,0
2,92,-0.0127684,4.7087e+00,0.2461,0
2,93,0.0006123,4.7099e+00,0.2570,0
2,94,0.0875972,4.7120e+00,0.2445,0
2,95,-0.0016068,4.7172e+00,0.2200,0
2,96,-0.0024872,4.7365e+00,0.0871,0
2,97,5.2429194,3.8460e-01,0.4876,0
2,98,0.0140393,4.7516e+00,0.2192,0
2,99,-0.0108114,4.8174e+00,0.2760,0
2,100,0.0397130,4.8616e+00,0.3826,0
2,101,-0.0057991,4.8840e+00,0.1007,0
2,102,0.0143212,4.8973e+00,0.2663,0
2,103,-0.0002589,4.9258e+00,0.2679,0
2,104,-0.0004925,4.9636e+00,0.3352,0
2,105,0.0177674,5.0082e+00,0.2566,0
2,106,-0.0006090,5.0174e+00,0.3125,0
2,107,0.0004136,5.0606e+00,0.2209,0
2,108,0.0094787,5.0956e+00,0.2579,0
2,109,-0.0040403,5.1199e+00,0.2609,0
2,110,0.0017543,5.1468e+00,0.3841,0
2,111,-0.0050616,5.1673e+00,0.4143,0
2,112,0.0029041,5.1723e+00,0.3703,0
2,113,0.0014837,5.2113e+00,0.3796,0
2,114,0.0086799,5.2647e+00,0.2834,0
2,115,0.0009379,5.2955e+00,0.1806,0
2,116,0.0006836,5.3343e+00,0.3777,0
2,117,0.0199045,5.3425e+00,0.1912,0
2,118,-0.0152534,5.3550e+00,0.2157,0
2,119,0.0016443,5.3725e+00,0.2886,0
2,120,0.0072242,5.4086e+00,0.2120,0
2,121,-0.0164496,5.4167e+00,0.1476,0
2,122,0.0041560,5.4339e+00,0.2061,0
2,123,0.0030230,5.4553e+00,0.2090,0
2,124,-0.0028153,5.4588e+00,0.2081,0
2,125,0.0010729,5.4812e+00,0.2438,0
2,126,0.0017572,5.5142e+00,0.1741,0
2,127,0.0266869,5.5375e+00,0.3502,0
2,128,-0.0195944,5.5414e+00,0.2798,0
2,129,-0.0005785,5.5702e+00,0.0520,0
2,130,-0.0042121,5.6511e+00,0.3176,0
2,131,0.0052424,5.6562e+00,0.3223,0
2,132,0.0203579,5.6760e+00,0.1704,0
2,133,-0.0163509,5.6819e+00,0.1602,0
2,134,-0.0301551,5.7118e+00,0.3220,0
2,135,0.0437174,5.7205e+00,0.2965,0
2,136,-0.0002783,5.7344e+00,0.2304,0
2,137,0.0013156,5.7525e+00,0.3456,0
2,138,-0.0003561,5.7964e+00,0.1926,0
2,139,-0.0001708,5.8365e+00,0.0771,0
2,140,0.0020245,5.8551e+00,0.1008,0
2,141,0.0026087,5.8675e+00,0.2771,0
2,142,0.0077978,5.9444e+00,0.3762,0
2,143,-0.0026650,5.9452e+00,0.3992,0
2,144,0.0005642,5.9863e+00,0.1849,0
2,145,0.0025314,6.0249e+00,0.2150,0
2,146,-0.0128299,6.0522e+00,0.2660,0
2,147,0.0117129,6.0544e+00,0.2449,0
2,148,-0.0080440,6.0910e+00,0.1989,0
2,149,-0.0022043,6.0939e+00,0.1953,0
2,150,0.0086058,6.0956e+00,0.2329,0
2,151,-0.0778228,6.0985e+00,0.2689,0
2,152,0.1180995,6.1049e+00,0.2743,0
2,153,0.0007497,6.1394e+00,0.2557,0
2,154,-0.0112399,6.1583e+00,0.3222,0
2,155,0.0137607,6.1600e+00,0.3252,0
2,156,0.0261906,6.2193e+00,0.2976,0
2,157,-0.0178706,6.2315e+00,0.2792,0
2,158,0.0006270,6.2506e+00,0.3783,0
2,159,-0.0014298,6.2622e+00,0.3809,0
2,160,0.0066726,6.2684e+00,0.3953,0
2,161,0.0010894,6.2996e+00,0.4415,0
2,162,0.0050991,6.3484e+00,0.2697,0
2,163,0.0338245,6.3668e+00,0.2113,0
2,164,-0.0508705,6.3757e+00,0.1814,0
2,165,0.0056721,6.3808e+00,0.0890,0
2,166,-0.0040433,6.3817e+00,0.0712,0
2,167,0.0194369,6.4061e+00,0.2143,0
2,168,-0.0151735,6.4147e+00,0.2707,0
2,169,-0.0000008,6.4268e+00,0.0965,0
2,170,0.0003191,6.4821e+00,0.3274,0
2,171,0.0008141,6.5466e+00,0.1219,0
2,172,-0.1023816,6.5797e+00,0.1167,0
2,173,-0.0005432,6.5870e+00,0.3011,0
2,174,0.0036276,6.5876e+00,0.3224,0
2,175,0.1076483,6.5883e+00,0.1147,0
2,176,-0.0005653,6.6366e+00,0.3304,0
2,177,0.0095444,6.6507e+00,0.2212,0
2,178,-0.0081097,6.6521e+00,0.2037,0
2,179,0.0030615,6.6853e+00,0.2459,0
2,180,0.0036774,6.7030e+00,0.1941,0
2,181,-0.0034864,6.7035e+00,0.1953,0
2,182,-0.0293371,6.7391e+00,0.2461,0
2,183,0.0045210,6.7404e+00,0.1672,0
2,184,0.0309168,6.7412e+00,0.2411,0
2,185,-0.0008565,6.7544e+00,0.2304,0
2,186,-0.0012501,6.7922e+00,0.2207,0
2,187,0.0008010,6.7961e+00,0.3903,0
2,188,0.0012503,6.8819e+00,0.1617,0
2,189,0.0019831,6.8990e+00,0.3172,0
2,190,0.0010696,6.9418e+00,0.1767,0
2,191,0.0053587,6.9515e+00,0.2135,0
2,192,-0.0011201,6.9543e+00,0.2766,0
2,193,-0.0009946,6.9597e+00,0.3294,0
2,194,-0.0261781,6.9873e+00,0.1976,0
2,195,0.0260015,6.9879e+00,0.2041,0
2,196,0.0003661,7.0203e+00,0.3847,0
2,197,0.0000181,7.0352e+00,0.1138,0
2,198,0.0004169,7.0730e+00,0.3917,0
2,199,0.0000273,7.0896e+00,0.3474,0
