side,rank,re_neff,im_neff,tm_fraction,guided
2,180,0.0017368,4.4584e+00,0.2851,0
2,181,0.0002566,4.4805e+00,0.2171,0
2,182,0.0007403,4.4865e+00,0.2974,0
2,183,-0.0237033,4.5092e+00,0.2171,0
2,184,0.0277687,4.5327e+00,0.2626,0
2,185,-0.0002321,4.5436e+00,0.2808,0
2,186,-0.0012717,4.5765e+00,0.3693,0
2,187,-0.0001488,4.5993e+00,0.3205,0
2,188,0.0084491,4.6022e+00,0.2162,0
2,189,0.0013362,4.6025e+00,0.2232,0
2,190,0.0324305,4.6052e+00,0.2348,0
2,191,-0.0024003,4.6264e+00,0.3198,0
2,192,0.0044167,4.6274e+00,0.3262,0
2,193,0.0119209,4.6603e+00,0.3660,0
2,194,-0.0046312,4.7059e+00,0.2876,0
2,195,0.0012111,4.7177e+00,0.3889,0
2,196,0.0055505,4.7411e+00,0.2717,0
2,197,-0.0025878,4.7422e+00,0.2400,0
2,198,0.0013756,4.7509e+00,0.1977,0
2,199,5.2489922,3.8676e-01,0.4860,0
